Date,Sound,Flame,Humidity,Temperature
2022-05-20 12:56:00,1,1,30,34
2022-05-20 13:00:00,0,1,30,33
2022-05-19 17:41:00,0,0,31,31
2022-05-19 17:43:00,0,0,31,31
2022-05-19 17:46:00,0,0,31,31
2022-05-19 17:49:00,0,0,31,31
2022-05-19 17:44:00,0,0,31,31
2022-05-19 17:52:00,0,0,31,31
2022-05-19 17:47:00,0,0,31,31
2022-05-19 17:50:00,0,0,31,31
2022-05-19 17:53:00,0,0,31,31
2022-05-19 17:55:00,0,0,31,31
2022-05-19 17:56:00,0,0,31,31
2022-05-19 17:58:00,0,0,31,31
2022-05-19 17:59:00,1,0,31,31
2022-05-19 18:01:00,0,0,31,31
2022-05-19 18:04:00,0,0,31,31
2022-05-19 18:02:00,0,0,31,31
2022-05-19 18:05:00,0,0,31,31
2022-05-19 18:07:00,0,0,31,31
2022-05-19 18:08:00,0,0,31,31
2022-05-19 18:10:00,0,0,31,31
2022-05-19 18:11:00,0,0,31,31
2022-05-19 18:13:00,1,0,31,31
2022-05-19 18:16:00,0,0,31,31
2022-05-19 18:14:00,0,0,31,31
2022-05-19 18:19:00,0,0,31,31
2022-05-19 18:17:00,0,0,31,31
2022-05-19 18:22:00,0,0,31,31
2022-05-19 18:20:00,0,0,31,31
2022-05-19 18:26:00,0,0,31,31
2022-05-19 18:23:00,0,0,31,31
2022-05-19 18:29:00,0,0,31,31
2022-05-19 18:27:00,0,0,31,31
2022-05-19 18:32:00,0,0,31,31
2022-05-19 18:30:00,0,0,31,31
2022-05-19 18:35:00,0,0,31,31
2022-05-19 18:33:00,0,0,31,31
2022-05-19 18:38:00,0,0,31,31
2022-05-19 18:36:00,0,0,31,31
2022-05-19 18:41:00,0,0,31,31
2022-05-19 18:39:00,0,0,31,31
2022-05-19 21:44:00,0,0,32,30
2022-05-19 18:42:00,0,0,31,31
2022-05-19 21:47:00,0,0,32,30
2022-05-19 21:45:00,0,0,32,30
2022-05-20 08:04:00,0,0,32,31
2022-05-19 21:48:00,0,0,32,30
2022-05-20 08:07:00,0,0,31,31
2022-05-20 08:05:00,0,0,31,31
2022-05-20 08:08:00,0,0,31,31
2022-05-20 08:11:00,0,0,31,31
2022-05-20 08:14:00,0,0,31,31
2022-05-20 08:17:00,0,0,31,31
2022-05-20 08:10:00,0,0,31,31
2022-05-20 08:13:00,0,0,31,31
2022-05-20 08:16:00,0,0,31,31
2022-05-20 08:19:00,0,0,31,31
2022-05-20 08:22:00,0,0,31,31
2022-05-20 08:25:00,0,0,31,31
2022-05-20 08:28:00,0,0,31,31
2022-05-20 08:20:00,0,0,31,31
2022-05-20 08:31:00,0,0,31,32
2022-05-20 08:23:00,0,0,31,31
2022-05-20 08:34:00,0,0,31,32
2022-05-20 08:26:00,0,0,31,31
2022-05-20 11:53:00,1,1,30,33
2022-05-20 08:29:00,0,0,31,31
2022-05-20 08:32:00,1,0,31,32
2022-05-20 11:51:00,0,1,30,33
2022-05-20 11:54:00,0,1,30,33
2022-05-20 11:57:00,1,1,30,33
2022-05-20 12:00:00,0,1,30,33
2022-05-20 11:56:00,1,1,30,33
2022-05-20 11:59:00,0,1,30,33
2022-05-20 12:02:00,0,1,30,33
2022-05-20 12:05:00,0,1,30,33
2022-05-20 12:08:00,0,1,30,34
2022-05-20 12:11:00,0,1,30,33
2022-05-20 12:14:00,0,1,30,34
2022-05-20 12:17:00,0,1,30,34
2022-05-20 12:03:00,0,1,30,33
2022-05-20 12:20:00,0,1,30,34
2022-05-20 12:06:00,0,1,30,33
2022-05-20 12:23:00,0,1,30,34
2022-05-20 12:09:00,0,1,30,34
2022-05-20 12:12:00,0,1,30,34
2022-05-20 12:26:00,0,1,30,34
2022-05-20 12:29:00,0,1,30,34
2022-05-20 12:15:00,0,1,30,34
2022-05-20 12:32:00,0,1,30,34
2022-05-20 12:18:00,0,1,30,33
2022-05-20 12:21:00,0,1,30,34
2022-05-20 12:35:00,0,1,30,34
2022-05-20 12:24:00,0,1,30,34
2022-05-20 12:38:00,0,1,30,34
2022-05-20 12:27:00,0,1,30,34
2022-05-20 12:41:00,0,1,30,34
2022-05-20 12:30:00,0,1,30,34
2022-05-20 12:45:00,0,1,30,34
2022-05-20 12:33:00,0,1,30,34
2022-05-20 12:48:00,0,1,30,34
2022-05-20 12:36:00,0,1,30,34
2022-05-20 12:51:00,0,1,30,34
2022-05-20 12:39:00,0,1,30,34
2022-05-20 12:54:00,0,1,30,34
2022-05-20 12:42:00,0,1,30,34
2022-05-20 12:57:00,1,1,30,34
2022-05-20 12:46:00,0,1,30,34
2022-05-20 13:02:00,0,1,30,33
2022-05-20 12:49:00,0,1,30,34
2022-05-20 12:52:00,0,1,30,34
2022-05-20 13:05:00,0,1,30,33
2022-05-20 12:55:00,0,1,31,34
2022-05-20 13:08:00,0,1,30,33
2022-05-20 13:00:00,0,1,30,33
2022-05-20 13:03:00,0,1,30,33
2022-05-20 13:06:00,1,1,30,33
2022-05-20 13:09:00,0,1,30,33
2022-05-19 17:42:00,0,0,31,31
2022-05-19 17:41:00,0,0,31,31
2022-05-19 17:45:00,0,0,31,31
2022-05-19 17:48:00,0,0,31,31
2022-05-19 17:51:00,0,0,31,31
2022-05-19 17:44:00,0,0,31,31
2022-05-19 17:47:00,0,0,31,31
2022-05-19 17:50:00,0,0,31,31
2022-05-19 17:53:00,0,0,31,31
2022-05-19 17:56:00,0,0,31,31
2022-05-19 17:59:00,1,0,31,31
2022-05-19 18:02:00,0,0,31,31
2022-05-19 18:05:00,0,0,31,31
2022-05-19 18:08:00,0,0,31,31
2022-05-19 18:11:00,0,0,31,31
2022-05-19 18:14:00,0,0,31,31
2022-05-19 18:17:00,0,0,31,31
2022-05-19 18:20:00,0,0,31,31
2022-05-19 17:54:00,0,0,31,31
2022-05-19 18:23:00,0,0,31,31
2022-05-19 17:57:00,0,0,31,31
2022-05-19 18:27:00,0,0,31,31
2022-05-19 18:00:00,0,0,31,31
2022-05-19 18:30:00,0,0,31,31
2022-05-19 18:03:00,0,0,31,31
2022-05-19 18:33:00,0,0,31,31
2022-05-19 18:06:00,0,0,31,31
2022-05-19 18:36:00,0,0,31,31
2022-05-19 18:09:00,0,0,31,31
2022-05-19 18:39:00,0,0,31,31
2022-05-19 18:42:00,0,0,31,31
2022-05-19 18:12:00,0,0,31,31
2022-05-19 21:45:00,0,0,32,30
2022-05-19 18:15:00,0,0,31,31
2022-05-19 21:48:00,0,0,32,30
2022-05-19 18:18:00,0,0,31,31
2022-05-20 08:05:00,0,0,31,31
2022-05-20 08:08:00,0,0,31,31
2022-05-19 18:21:00,0,0,31,31
2022-05-19 18:25:00,0,0,31,31
2022-05-19 18:28:00,0,0,33,33
2022-05-19 18:31:00,0,0,31,31
2022-05-19 18:34:00,0,0,31,31
2022-05-19 18:37:00,0,0,31,31
2022-05-19 18:40:00,0,0,31,31
2022-05-20 08:11:00,0,0,31,31
2022-05-19 18:43:00,0,0,31,31
2022-05-20 08:14:00,0,0,31,31
2022-05-19 21:46:00,0,0,32,30
2022-05-20 08:17:00,0,0,31,31
2022-05-19 21:49:00,0,0,32,30
2022-05-20 08:20:00,0,0,31,31
2022-05-20 08:06:00,0,0,31,31
2022-05-20 08:23:00,0,0,31,31
2022-05-20 08:26:00,0,0,31,31
2022-05-20 08:29:00,0,0,31,31
2022-05-20 08:32:00,1,0,31,32
2022-05-20 11:51:00,0,1,30,33
2022-05-20 08:09:00,0,0,31,31
2022-05-20 08:12:00,0,0,31,31
2022-05-20 08:15:00,0,0,31,31
2022-05-20 08:18:00,0,0,31,31
2022-05-20 08:21:00,0,0,31,31
2022-05-20 08:24:00,0,0,31,31
2022-05-20 08:27:00,0,0,31,31
2022-05-20 08:30:00,0,0,32,31
2022-05-20 08:33:00,1,0,32,32
2022-05-20 11:52:00,0,1,30,33
2022-05-20 11:54:00,0,1,30,33
2022-05-20 11:57:00,1,1,30,33
2022-05-20 12:00:00,0,1,30,33
2022-05-20 11:55:00,1,1,30,33
2022-05-20 11:58:00,0,1,30,33
2022-05-20 12:03:00,0,1,30,33
2022-05-20 12:01:00,0,1,30,33
2022-05-20 12:06:00,0,1,30,33
2022-05-20 12:09:00,0,1,30,34
2022-05-20 12:12:00,0,1,30,34
2022-05-20 12:15:00,0,1,30,34
2022-05-20 12:18:00,0,1,30,33
2022-05-20 12:04:00,0,1,30,33
2022-05-20 12:07:00,0,1,30,34
2022-05-20 12:10:00,0,1,30,33
2022-05-20 12:21:00,0,1,30,34
2022-05-20 12:13:00,0,1,30,34
2022-05-20 12:24:00,0,1,30,34
2022-05-20 12:16:00,0,1,30,34
2022-05-20 12:27:00,0,1,30,34
2022-05-20 12:19:00,0,1,30,34
2022-05-20 12:30:00,0,1,30,34
2022-05-20 12:22:00,1,1,30,34
2022-05-20 12:33:00,0,1,30,34
2022-05-20 12:25:00,0,1,30,34
2022-05-20 12:36:00,0,1,30,34
2022-05-20 12:28:00,0,1,30,34
2022-05-20 12:39:00,0,1,30,34
2022-05-20 12:31:00,0,1,30,34
2022-05-20 12:42:00,0,1,30,34
2022-05-20 12:34:00,1,1,30,34
2022-05-20 12:46:00,0,1,30,34
2022-05-20 12:37:00,0,1,30,34
2022-05-20 12:49:00,0,1,30,34
2022-05-20 12:40:00,0,1,30,34
2022-05-20 12:44:00,0,1,30,34
2022-05-20 12:47:00,0,1,30,34
2022-05-20 12:52:00,0,1,30,34
2022-05-20 12:50:00,0,1,30,34
2022-05-20 12:53:00,0,1,30,34
2022-05-20 12:55:00,0,1,31,34
2022-05-20 13:00:00,0,1,30,33
2022-05-20 13:03:00,0,1,30,33
2022-05-20 13:06:00,1,1,30,33
2022-05-20 12:56:00,1,1,30,34
2022-05-20 13:01:00,0,1,30,33
2022-05-20 13:04:00,0,1,30,33
2022-05-20 13:09:00,0,1,30,33
2022-05-20 13:07:00,0,1,30,33
2022-05-21 08:03:00,0,1,33,29
2022-05-21 08:05:00,0,1,32,29
2022-05-21 08:06:00,0,1,33,29
2022-05-21 08:08:00,0,1,32,29
2022-05-19 17:41:00,0,0,31,31
2022-05-19 17:43:00,0,0,31,31
2022-05-19 17:45:00,0,0,31,31
2022-05-19 17:44:00,0,0,31,31
2022-05-19 17:49:00,0,0,31,31
2022-05-19 17:53:00,0,0,31,31
2022-05-19 17:57:00,0,0,31,31
2022-05-19 17:48:00,0,0,31,31
2022-05-19 17:52:00,0,0,31,31
2022-05-19 18:01:00,0,0,31,31
2022-05-19 17:56:00,0,0,31,31
2022-05-19 18:00:00,0,0,31,31
2022-05-19 18:04:00,0,0,31,31
2022-05-19 18:08:00,0,0,31,31
2022-05-19 18:12:00,0,0,31,31
2022-05-19 18:16:00,0,0,31,31
2022-05-19 18:05:00,0,0,31,31
2022-05-19 18:09:00,0,0,31,31
2022-05-19 18:13:00,1,0,31,31
2022-05-19 18:17:00,0,0,31,31
2022-05-19 18:20:00,0,0,31,31
2022-05-19 18:21:00,0,0,31,31
2022-05-19 18:25:00,0,0,31,31
2022-05-19 18:26:00,0,0,31,31
2022-05-19 18:29:00,0,0,31,31
2022-05-19 18:30:00,0,0,31,31
2022-05-19 18:34:00,0,0,31,31
2022-05-19 18:33:00,0,0,31,31
2022-05-19 18:37:00,0,0,31,31
2022-05-19 18:38:00,0,0,31,31
2022-05-19 18:41:00,0,0,31,31
2022-05-19 18:42:00,0,0,31,31
2022-05-19 21:45:00,0,0,32,30
2022-05-19 21:46:00,0,0,32,30
2022-05-19 21:49:00,0,0,32,30
2022-05-20 08:04:00,0,0,32,31
2022-05-20 08:07:00,0,0,31,31
2022-05-20 08:08:00,0,0,31,31
2022-05-20 08:11:00,0,0,31,31
2022-05-20 08:12:00,0,0,31,31
2022-05-20 08:16:00,0,0,31,31
2022-05-20 08:20:00,0,0,31,31
2022-05-19 17:47:00,0,0,31,31
2022-05-20 08:24:00,0,0,31,31
2022-05-19 17:51:00,0,0,31,31
2022-05-19 17:55:00,0,0,31,31
2022-05-19 17:59:00,1,0,31,31
2022-05-20 08:15:00,0,0,31,31
2022-05-19 18:03:00,0,0,31,31
2022-05-20 08:19:00,0,0,31,31
2022-05-19 18:07:00,0,0,31,31
2022-05-20 08:23:00,0,0,31,31
2022-05-19 18:11:00,0,0,31,31
2022-05-20 08:28:00,0,0,31,31
2022-05-20 08:27:00,0,0,31,31
2022-05-19 18:15:00,0,0,31,31
2022-05-20 08:32:00,1,0,31,32
2022-05-20 08:31:00,0,0,31,32
2022-05-19 18:19:00,0,0,31,31
2022-05-20 11:51:00,0,1,30,33
2022-05-20 11:52:00,0,1,30,33
2022-05-19 18:23:00,0,0,31,31
2022-05-19 18:28:00,0,0,33,33
2022-05-19 18:32:00,0,0,31,31
2022-05-19 18:36:00,0,0,31,31
2022-05-19 18:40:00,0,0,31,31
2022-05-19 21:44:00,0,0,32,30
2022-05-19 21:48:00,0,0,32,30
2022-05-20 08:06:00,0,0,31,31
2022-05-20 08:10:00,0,0,31,31
2022-05-20 08:14:00,0,0,31,31
2022-05-20 08:18:00,0,0,31,31
2022-05-20 08:22:00,0,0,31,31
2022-05-20 08:26:00,0,0,31,31
2022-05-20 08:30:00,0,0,32,31
2022-05-20 08:34:00,0,0,31,32
2022-05-20 11:56:00,1,1,30,33
2022-05-20 11:55:00,1,1,30,33
2022-05-20 12:00:00,0,1,30,33
2022-05-20 11:59:00,0,1,30,33
2022-05-20 12:04:00,0,1,30,33
2022-05-20 12:08:00,0,1,30,34
2022-05-20 12:12:00,0,1,30,34
2022-05-20 12:16:00,0,1,30,34
2022-05-20 12:03:00,0,1,30,33
2022-05-20 12:07:00,0,1,30,34
2022-05-20 12:20:00,0,1,30,34
2022-05-20 12:11:00,0,1,30,33
2022-05-20 12:24:00,0,1,30,34
2022-05-20 12:15:00,0,1,30,34
2022-05-20 12:19:00,0,1,30,34
2022-05-20 12:23:00,0,1,30,34
2022-05-20 12:28:00,0,1,30,34
2022-05-20 12:27:00,0,1,30,34
2022-05-20 11:54:00,0,1,30,33
2022-05-20 11:58:00,0,1,30,33
2022-05-20 12:02:00,0,1,30,33
2022-05-20 12:06:00,0,1,30,33
2022-05-20 12:10:00,0,1,30,33
2022-05-20 12:14:00,0,1,30,34
2022-05-20 12:18:00,0,1,30,33
2022-05-20 12:22:00,1,1,30,34
2022-05-20 12:26:00,0,1,30,34
2022-05-20 12:30:00,0,1,30,34
2022-05-20 12:32:00,0,1,30,34
2022-05-20 12:31:00,0,1,30,34
2022-05-20 12:35:00,0,1,30,34
2022-05-20 12:34:00,1,1,30,34
2022-05-20 12:36:00,0,1,30,34
2022-05-20 12:39:00,0,1,30,34
2022-05-20 12:38:00,0,1,30,34
2022-05-20 12:40:00,0,1,30,34
2022-05-20 12:45:00,0,1,30,34
2022-05-20 12:44:00,0,1,30,34
2022-05-20 12:42:00,0,1,30,34
2022-05-20 12:49:00,0,1,30,34
2022-05-20 12:48:00,0,1,30,34
2022-05-20 12:47:00,0,1,30,34
2022-05-20 12:53:00,0,1,30,34
2022-05-20 12:52:00,0,1,30,34
2022-05-20 12:57:00,1,1,30,34
2022-05-20 12:56:00,1,1,30,34
2022-05-20 13:02:00,0,1,30,33
2022-05-20 13:03:00,0,1,30,33
2022-05-20 13:07:00,0,1,30,33
2022-05-20 13:06:00,1,1,30,33
2022-05-21 08:03:00,0,1,33,29
2022-05-21 08:04:00,0,1,32,29
2022-05-21 08:07:00,0,1,32,29
2022-05-21 08:08:00,0,1,32,29
2022-05-21 08:11:00,0,1,32,29
2022-05-21 08:12:00,0,1,32,29
2022-05-20 12:51:00,0,1,30,34
2022-05-20 12:55:00,0,1,31,34
2022-05-20 13:01:00,0,1,30,33
2022-05-20 13:05:00,0,1,30,33
2022-05-21 08:16:00,0,1,32,29
2022-05-21 08:15:00,0,1,32,29
2022-05-20 13:09:00,0,1,30,33
2022-05-21 08:20:00,0,1,32,29
2022-05-21 08:06:00,0,1,33,29
2022-05-21 08:19:00,0,1,32,29
2022-05-21 08:10:00,0,1,32,29
2022-05-21 08:23:00,0,1,32,29
2022-05-21 08:24:00,0,1,32,29
2022-05-21 08:14:00,0,1,32,29
2022-05-21 08:27:00,0,1,32,29
2022-05-21 08:28:00,0,1,32,29
2022-05-21 08:18:00,0,1,32,29
2022-05-21 08:31:00,0,1,32,29
2022-05-21 08:32:00,0,1,32,29
2022-05-21 08:22:00,0,1,32,29
2022-05-21 08:35:00,0,1,32,29
2022-05-21 08:36:00,0,1,32,29
2022-05-21 08:26:00,0,1,32,29
2022-05-21 09:15:00,0,1,32,30
2022-05-21 08:30:00,0,1,32,29
2022-05-21 08:34:00,0,1,32,29
2022-05-21 09:14:00,0,1,32,30
2022-05-19 17:43:00,0,0,31,31
2022-05-19 17:41:00,0,0,31,31
2022-05-19 17:44:00,0,0,31,31
2022-05-19 17:48:00,0,0,31,31
2022-05-19 17:52:00,0,0,31,31
2022-05-19 17:47:00,0,0,31,31
2022-05-19 17:51:00,0,0,31,31
2022-05-19 17:45:00,0,0,31,31
2022-05-19 17:56:00,0,0,31,31
2022-05-19 17:55:00,0,0,31,31
2022-05-19 18:00:00,0,0,31,31
2022-05-19 17:49:00,0,0,31,31
2022-05-19 18:04:00,0,0,31,31
2022-05-19 17:59:00,1,0,31,31
2022-05-19 17:53:00,0,0,31,31
2022-05-19 18:08:00,0,0,31,31
2022-05-19 18:12:00,0,0,31,31
2022-05-19 17:57:00,0,0,31,31
2022-05-19 18:16:00,0,0,31,31
2022-05-19 18:01:00,0,0,31,31
2022-05-19 18:20:00,0,0,31,31
2022-05-19 18:03:00,0,0,31,31
2022-05-19 18:25:00,0,0,31,31
2022-05-19 18:07:00,0,0,31,31
2022-05-19 18:29:00,0,0,31,31
2022-05-19 18:11:00,0,0,31,31
2022-05-19 18:33:00,0,0,31,31
2022-05-19 18:15:00,0,0,31,31
2022-05-19 18:37:00,0,0,31,31
2022-05-19 18:05:00,0,0,31,31
2022-05-19 18:19:00,0,0,31,31
2022-05-19 18:41:00,0,0,31,31
2022-05-19 18:23:00,0,0,31,31
2022-05-19 18:09:00,0,0,31,31
2022-05-19 21:45:00,0,0,32,30
2022-05-19 18:28:00,0,0,33,33
2022-05-19 18:13:00,1,0,31,31
2022-05-19 21:49:00,0,0,32,30
2022-05-19 18:32:00,0,0,31,31
2022-05-19 18:17:00,0,0,31,31
2022-05-20 08:07:00,0,0,31,31
2022-05-19 18:36:00,0,0,31,31
2022-05-19 18:21:00,0,0,31,31
2022-05-19 18:40:00,0,0,31,31
2022-05-19 18:26:00,0,0,31,31
2022-05-19 18:30:00,0,0,31,31
2022-05-19 21:44:00,0,0,32,30
2022-05-19 18:34:00,0,0,31,31
2022-05-19 21:48:00,0,0,32,30
2022-05-19 18:38:00,0,0,31,31
2022-05-20 08:06:00,0,0,31,31
2022-05-19 18:42:00,0,0,31,31
2022-05-20 08:10:00,0,0,31,31
2022-05-20 08:11:00,0,0,31,31
2022-05-19 21:46:00,0,0,32,30
2022-05-20 08:14:00,0,0,31,31
2022-05-20 08:15:00,0,0,31,31
2022-05-20 08:04:00,0,0,32,31
2022-05-20 08:18:00,0,0,31,31
2022-05-20 08:19:00,0,0,31,31
2022-05-20 08:08:00,0,0,31,31
2022-05-20 08:23:00,0,0,31,31
2022-05-20 08:12:00,0,0,31,31
2022-05-20 08:27:00,0,0,31,31
2022-05-20 08:16:00,0,0,31,31
2022-05-20 08:31:00,0,0,31,32
2022-05-20 11:51:00,0,1,30,33
2022-05-20 11:55:00,1,1,30,33
2022-05-20 08:22:00,0,0,31,31
2022-05-20 08:26:00,0,0,31,31
2022-05-20 08:30:00,0,0,32,31
2022-05-20 08:20:00,0,0,31,31
2022-05-20 08:34:00,0,0,31,32
2022-05-20 11:54:00,0,1,30,33
2022-05-20 08:24:00,0,0,31,31
2022-05-20 08:28:00,0,0,31,31
2022-05-20 11:58:00,0,1,30,33
2022-05-20 08:32:00,1,0,31,32
2022-05-20 11:52:00,0,1,30,33
2022-05-20 11:56:00,1,1,30,33
2022-05-20 11:59:00,0,1,30,33
2022-05-20 12:03:00,0,1,30,33
2022-05-20 12:02:00,0,1,30,33
2022-05-20 12:07:00,0,1,30,34
2022-05-20 12:06:00,0,1,30,33
2022-05-20 12:00:00,0,1,30,33
2022-05-20 12:04:00,0,1,30,33
2022-05-20 12:10:00,0,1,30,33
2022-05-20 12:14:00,0,1,30,34
2022-05-20 12:11:00,0,1,30,33
2022-05-20 12:18:00,0,1,30,33
2022-05-20 12:15:00,0,1,30,34
2022-05-20 12:22:00,1,1,30,34
2022-05-20 12:19:00,0,1,30,34
2022-05-20 12:08:00,0,1,30,34
2022-05-20 12:26:00,0,1,30,34
2022-05-20 12:23:00,0,1,30,34
2022-05-20 12:12:00,0,1,30,34
2022-05-20 12:27:00,0,1,30,34
2022-05-20 12:30:00,0,1,30,34
2022-05-20 12:16:00,0,1,30,34
2022-05-20 12:31:00,0,1,30,34
2022-05-20 12:34:00,1,1,30,34
2022-05-20 12:20:00,0,1,30,34
2022-05-20 12:35:00,0,1,30,34
2022-05-20 12:38:00,0,1,30,34
2022-05-20 12:39:00,0,1,30,34
2022-05-20 12:24:00,0,1,30,34
2022-05-20 12:42:00,0,1,30,34
2022-05-20 12:28:00,0,1,30,34
2022-05-20 12:32:00,0,1,30,34
2022-05-20 12:36:00,0,1,30,34
2022-05-20 12:40:00,0,1,30,34
2022-05-20 12:45:00,0,1,30,34
2022-05-20 12:47:00,0,1,30,34
2022-05-20 12:44:00,0,1,30,34
2022-05-20 12:49:00,0,1,30,34
2022-05-20 12:51:00,0,1,30,34
2022-05-20 12:48:00,0,1,30,34
2022-05-20 12:53:00,0,1,30,34
2022-05-20 12:55:00,0,1,31,34
2022-05-20 12:52:00,0,1,30,34
2022-05-20 13:01:00,0,1,30,33
2022-05-20 12:56:00,1,1,30,34
2022-05-20 12:57:00,1,1,30,34
2022-05-20 13:02:00,0,1,30,33
2022-05-20 13:05:00,0,1,30,33
2022-05-20 13:03:00,0,1,30,33
2022-05-20 13:06:00,1,1,30,33
2022-05-20 13:09:00,0,1,30,33
2022-05-21 08:03:00,0,1,33,29
2022-05-21 08:06:00,0,1,33,29
2022-05-21 08:07:00,0,1,32,29
2022-05-21 08:11:00,0,1,32,29
2022-05-21 08:10:00,0,1,32,29
2022-05-21 08:14:00,0,1,32,29
2022-05-20 13:07:00,0,1,30,33
2022-05-21 08:04:00,0,1,32,29
2022-05-21 08:08:00,0,1,32,29
